name,ratings,date,title,comment
,5,2021-01-11,찜 기능 간절합니다ㅜㅜ,마켓컬리 추천받고 깔았습니다. 너무 마음에 드는데 한가지가 너무너무너무 아쉬워요ㅠㅠ 찜 기능이 없어서 평소 먹고싶다고 봐뒀던거 어디 적어두기는 너무 귀찮은데 찜 기능이 없어서 참 애매하네요 만들어주시면 너무 좋을 것 같습니다!
,5,2021-03-25,배송 바로 다음날 오고 서비스 좋습니다,배송 바로 다음날 오고 서비스 좋습니다 만족하면서 사용중이에요. 다만 배송 특성상 포장지 쓰레기가 상당히 많이 발생하는데 계속해서 친환경 포장재 사용 및 개발에 힘써주시는 마켓컬리가 되어주세요!
,4,2019-07-25,유용해요 하지만 과대포장에 불편,장보기 80프로는 컬리에서 해요. 좋은 상품들이 다양하고 할인도 많아서 믿고 이용하는 컬리입니다. 그런데 요즘 점점 포장재가 늘어나고 있네요. 한박스에 담아오면 될 걸 크고 작은 여러 박스에 나누어 담아와서 주문할 때마다 부담스러워요. 열 가지 주문하면 박스가 최소 서넛에서 대여섯까지... 처리도 매우도 불편하지만 요즘 환경때문에 쓰레기를 줄여가는 대세에 역행하고 있는듯요. 헬*네**의 그린 배송처럼 포장재 줄이는 방법을 고안하시면 좋겠네요. 포장재 쓰레기 처리 때문에 이래저래 너무 부담스럽습니다.
,5,2021-03-23,찜하기 기능,마켓컬리 잘 이용하고 있는데 찜하기 기능이 있으면 더 좋을 것 같아요 !!! 계속 장바구니에 넣었다 뺐다 하는 것도 번거롭고 다음에 사야지 하고 까먹게 되는 경우도 생겨서 찜하기 기능이 있으면 더 잘 애용할 수 있을 것 같습니다 만들어주세요 !!! :)
,5,2020-03-03,다 맛있어요~,요즘 코로나19로 마트 가기가 꺼려져 마켓컬리를 몇 번 이용하고 있는데 넘 만족합니다~
,4,2021-01-23,이것좀 다시 바꿔주세요..,마켓컬리 들어가면 바로 보이는
,5,2021-03-31,이마트몰 쓱 보다 이게 훨 좋네요,아마트몰 쓱배송 쓰다가 이걸로 신규가입하고 써봤는데 신선식품도 상품질이 좋고 포장도 깔끔
,5,2021-03-30,마켓컬리 잘 이용하고 있습니다,다 괜찮은데 좋아요 기능좀 추가해주시면 안될까요 아니면 보관함 같은거라도 만들어주세요 눈여겨본상품들좀 체크해두고싶은데 다 장바구니에만 담아두니 불편합니다
,5,2021-01-08,포장지 관련,사람들이 포장지 재활용되는데 포장지가 너무 많이 나와서 싫다고 오해하는 경우가 많더라고요. 김슬아 대표님 나오는 유튜브 잘 봤는데 유튜브나 sns를 이용해서 포장지 관련해서 오해를 풀고 좀 친환경적으로 홍보를 하는게 좋을 것 같아요. 항상 잘 이용하고 있어요!! 마켓컬리 화이팅!
,5,2020-04-16,너무 잘 이용하고있지만 후기에 사진미리보기 있으면 좋겠어요,음식 실사를 보고싶어서 클릭했는데 구매내역캡쳐나 겉포장지만 찍어올리는분들이 많더라구요 미리보기기능추가해서 쓸데없는건 누르지않도록하면 편리할것같아요
,5,2020-08-16,너무너무 만족하면서 쓰고 있는데..,진짜 너무 만족하면서 쓰고 있는데 찜하기나 마음 같이 원하는 상품을 저장해놓을 수 있는 기능이 추가되었으면 좋겠어요ㅜㅜ 매번 장바구니에 담아놓으려고 하니까 사려고 하지 않은 물건들 빼는 것도 일이네요ㅜㅜ
,4,2020-03-07,편하고 좋아요!,일반 대형마트 가야 살 수 있는 것들을 집에서 쉽게 구매할 수 있어서 간편하고 좋아요 !
,5,2020-05-08,마켓컬리리뷰,"상품이 깔끔하고, 한꺼번에 시킬수 있어서 배송비 부담이 앖어요. 그리고, 앱도 깔금해서 너무 좋아 물건 찾기 쉬어요. 참 이 앱만든 사장님 훌륭하다고 생각. 마켓걸리 늘 홍보해요 ! 상품종류는 다른 거에 비해 많이 있진 않아도 정확히 필요한건 다 있어요! 행복하세요"
,5,2019-12-14,언제나 든든,"저는 하루종일 바쁘게 돌아다니는 사람이라 저녁에 갑자기 내일 필요한게 생각나 다시 또 나가곤 했어요!! 이제 피곤한데 다시 나갈 필요 없고!! 무엇보다 신선하고 좋은 제품을 컬리에서 소개하고 있기 때문에 쇼핑도 즐겁고 안심돼요~ 컬리에 있는 거니 좋겠지,,,이런 든든함이 소비자는 감사해요~^^"
,4,2019-12-15,쇼핑하기 편하게 되어있지만 몇가지 개선이 필요합니다,과거에 구입한 물품의 각각의 당시 가격을 확인할 수 있게하는것이 좋을 것 같습니다. 과거 구매내역으로 가서 보면 지금 현재 얼마에 판매되는지만 나오는데 가끔 가격비교를 위해 얼마에 구매했는지 궁금할 때가 있으니 확인할 수 있도록 해주세요.
,5,2019-12-12,갈아탔어요~,다른 업체 오랫동안 이용했는데 마켓컬리 한번 이용해보고 만족스러워서 지인추천도 하고 완전 갈아탔습니다 상품 신선도와 깔끔한 포장 이른 배송 덕분에 생활의 질이 올라간듯한 기분이에요^^ 이른 배송으로 배송하시는분 힘드시겠지만 감사한 마음으로 이용할게요~^^
,5,2021-03-05,안녕하세요!,마켓컬리를 넘나 유용하게 잘 쓰고 있는 유저입니당 근데 얼마전부터 들어가지지가않아요ㅠㅠ고객센터에 연락해보라고 떠서 여기에 남겨요! 주문하고싶어요.....ㅠㅠ
,5,2021-01-27,소량/유기농/배송,이유식 때문에 처음으로 가입하고 3번째 주문하는데 제목과 같이 소량 단위 편하고요 유기농 야채 더 많았으면 좋겠어요 배송이 빨라 좋아요 쿠팡 보다 괜찮은 느낌입니다 포장도 완벽!!!
,5,2020-10-22,무겁게 들고 다니지 말기..,너무나 편리한 세상..
,5,2020-09-12,리뷰작성할때,리뷰 작성 할 때 제목이랑 글 따로 작성하면 다른 사람이 쓴 리뷰 보기 불편해요
,5,2020-04-10,편리함,요즘 시기에 딱 필요한 것 같아요
,4,2020-07-18,좋은어플이지만,"타 쇼핑어플리케이션을 많이사용하는 유저로써,"
,5,2020-03-25,신선배송의 1인자,항상 아침마다 잘 받아보고 있네요 배송기사님들 수고가 많으세요 조금 개선했으면 하는 점은 배달박스가 너무 많아서ㅠㅠ 노력하고 있다는걸 잘 알고 있지만 조금 더 신경써 주세요. 컬리 화이팅!  근데 이름을 너무 잘 지으신것 같아요
,5,2018-11-15,제발 위시리스트 만들어주세요,너무너무 잘 쓰고 있습니다! 이른 아침에 일어나는 게 힘들었는데 문 앞에 와 있을 보라색 마켓컬리상자 생각에 요즘은 눈이 잘 떠지네요 ㅎㅎ 근데 제발 위시리스트 좀 만들어주세요 엉엉 요즘세상에 위시리스트 없는 쇼핑앱이라니요 말도 안돼요 개발자님 지금 개발중이신거라고 믿고 업데이트 기다릴게요💕💕
,5,2021-03-21,포장재 쓰레기가 너무 많이 나오네요,포장을 묶어서 올수 있는 방법이 있다하는데 앱에서 찾아볼려고 해도 안보이네요
,5,2021-03-01,가입선물,가입하고 쿠폰도 나오고 2만원 이상 무료배송도 해주시고 상품도 마트에서 못사는것도 찾을수 있고 가격도 좋은것도 많아요
,5,2021-01-18,마켓컬리 사랑훼여,다 좋은데 혹시 찜 기능 추가하실 계획 없나요 ㅠㅠ
,5,2020-06-10,상품 좋아요(찜) 기능 꼭 추가해주세요,현재 구매를 원하는 상품을 담아놓는 기능은 ‘장바구니 담기’ 밖에 없더라구요.
,5,2020-10-13,일단 믿음이가요👏,주말에 이용하는 편인데요.
,5,2020-08-30,선입견,주변에 마켓 컬리를 이용한다고 할 때 비싼 가격의 상품을 왜 저렇게 편리하다고 좋아할까 의문이었습니다. 하지만 코로나 때문에 마트도 못 가는 상황이 되어서야 마켓컬리 얩을 깔고 쇼핑을 해 보니 가격이 마트보다 싼 제품도 더 많았습니다. 마켓컬리를 이용할 수 있어 너무 행복합니다.
,5,2020-04-10,앱불만...,다른건 다좋는데 어느순간부터 제 폰에서는 컬리 실행하면 알수없는문제가 발생했다고 잠시후에 다시 시도 하라고 하는데 이거.... 몇달째 지속됩니다...? 그래서 삭제후 다시 깔아도 몇번 로깅하다보면 또그래요... 제발 버그라면 수정좀 해주세요
,5,2020-01-10,트랜드의 선두주자,아침이 바쁜 맞벌이 4인 가족을 위해 안성맞춤 서비스를 제공하는 마켓컬리~~~인터넷으로 상품을 확인하여 구매하지만 상세한 설명 덕분에 실패확율이 거의 0!!! 최상의 품질과 전국 맛집메뉴까지 한번에~~
,4,2020-12-19,상품 아이템이 많았음 합니다,쿠팡 등 다른업체와 비교하여 상품 품목수가 적은게 사실입니다. 그래도 되도록이면 마켓컬리 브랜드를 믿고 사용하고자 합니다! 충성소비자들을 많이 만드셨음 합니다. 참고로 캘로그 스낵바 상품을 업로드시켜주심 정말 감사하겠습니다. 현대인들에겐 간편식으로 통하거든여^^ 감사합니다~
,5,2019-12-23,여유있는 장보기,장보기할때 11시까지만 주문해도 새벽에 도착하니 너무 좋습니다 둥이 출산으로 외출이 어려운 저에겐 너무도 여유로운 장보기^^
,5,2020-05-17,가끔이용하지만,항상 배달에 만족하고있어요 새벽배송이라그런지 낮에 기다리지 않아도되어 만족합니다~  아직까지는 주문했던제품들 다 좋았어요 추가주문한경우도 대다수이고 특히 짭짤이 토마토 3번째 재구매입니다 큭
,5,2020-02-24,첫구매후,2월 가입해 첫구매후 마켓컬리 매력에 푹 빠져서
,5,2020-02-14,퀄리티 있는 쇼핑,우선 상품의 질이 가장 좋습니다.
,5,2020-12-03,"신선한 제품,확실한 배송",여행전이나 모임전에는 항상 마켓컬리 앱을 켜요
,5,2020-11-22,오류,제 핸드폰에서 어플 다운받으면 사진도 안뜨고 로그인도 안되요. 이전에 아이폰7 쓸때는 단순 폰이 오래되서 그런가보다 했는데 11로 바꾸고 나서도 똑같아요 ㅜㅜ 왜그렇죠 ?
,5,2021-01-16,샛별배송,급 재료 필요할때 샛별배송 덕분에 마음이 편하네요~
,4,2019-12-20,변화하는컬리,새벽배송은 어린아이를 키우는 입장에서 정말 편리해요...배송 받을때마다 죄책감이 들던 이 포장제의 길티한 마음도 많이 개선 되었어요..하지만..아직 이마트보다 비싸요..오아시스보다도..비쌉니다!!!구성이 다양하다는 장점은 물론 있지만요^^ 가격면에서도 만족할수 있는 컬리기 2020년엔 되었음 하고 바래 봅니다!!!!!!!
,2,2021-04-02,배송좀 개선해주세요,주택에 살고있습니다. 10번 가까이 주문한거 같은데 단 한번도 현관앞까지 제대로 배송된적이 없네요. 몇번을 그냥 참고 넘기다 비오는날 그냥 대문밖에 두고가셔서 상자가 풀죽이 된 이후로는 매번 배송관련해서 컴플레인을 남기는데 오늘이 4번째인거 같아요. 근데 가면 갈수록 뭔가 저를 블랙컨수머 취급하는거 같아서 기분이 안좋습니다. 배송이 개선도 안되면서 마치 가면갈수록 제가 트집잡는거 같은 기분이라 이제 사용안하려구요. 아파트 사시는 분들만으로도 고객층 충분하니 배짱장사같네요
,5,2020-08-11,감사합니다.,"장볼 시간도 없고, 요즘은 비도 많이 와서 움직이기 싫은데... 새벽에 집앞까지 정말 감사합니다."
,5,2020-05-29,다 좋은데 하나만 개선 부탁드려요,당장 구매할건 아니지만 찜 해두고 싶은 상품들이 많은데
,5,2020-02-24,좋은상품 빠른배송 좋습니다~!!,제가 지역에 살다보니까 샛별배송은 못받고 있지만 다음날 낮12시 이전에는 배송해주시더라구여~~
,5,2020-11-06,식품은 마켓컬리,"오프라인 쇼핑이 자유롭지 못한 지금,딱 필요한 쇼핑몰 이네요.다양한 상품을 다양한 가격대로 선택할수 있는 구색이 젤 맘에 들어요.식품류 쇼빙은 앞으로 컬리를 이용할 생각입니다.너무 담게 되는 점이 단점이네요."
,5,2020-09-01,마켓컬리 좋아요 :),보기좋게 되어있어서 편리하네요 !
,5,2019-12-13,마켓컬리!,항상 어플로 주문도 잘하고 잘이용하고있습니다
,2,2020-08-15,정말오래전부터 컬리를 이용했습니다,근데 초창기부터 이용해서 그런지 중간중간 실망스러운 일이 많아 쓰다말다 쓰다말다 했습니다. 그러나 그것 또한 유통이나 서비스에 대한 문제이지 앱 UI 에 대해서는 큰 불만이 없는 편입니다. 한가지 궁금한 것이자 이 리뷰를 쓰게 된 이유는 마켓컬리 앱에는 왜 위시리스트 기능이 없는지가 궁금해서 입니다. 대부분의 쇼핑앱에는 그 기능이 있죠 사고싶은것 먹고싶은 것을 한번에 다 살 수 있는 사람은 거의 없으니까요 마치 즐겨찾기처럼 위시리스트를 만들어두고 그때그때 필요에 따라 기분에 따라 구매하면 좋을 텐데. 컬리의 운영 방침상 위시리스트 기능을 막아두는지? 혹은 기술적인 문제인지? 이유가 왜인지 궁금합니다. - 위시리스트가 없어 매번 장바구니가 터지도록 담고 체크박스를 신중하게 눌러가며 구매하는 고객으로부터.
,5,2021-03-07,최고의 서비스,종이박스 종이테이프 종이안전포장
,5,2021-01-25,첫번째 후기,주변인들로부터 많이 얘기 듣다 가입해서 주문 해봘는데 새벽배송이 놀라웠습니다!
,5,2020-02-03,결제 안되서 물어봤더니 모른다네요 ㅡㅡ,"컬리 라벤더 등급인데요. 항상 잘 되던 결제가 안되서 1대1문의했더니 2일내내 답장 없고, 카톡으로 문의했더니 모른다고 하네요. 그럼 될때까지 못시키냐고 했더니 ""네""라고요?? 장난하나요... 해결을 못해줄거면 문의를 왜받나요?"
,4,2021-01-21,즐겨찾는 상품 추가,저번에 시켜서 맛있게 먹었던 건데 상품 이름이 정확히 생각 안날 때가 많아요. 그러면 주문 내역을 하나하나 살펴봐야 해서 불편해요.
,4,2019-03-28,좋아요!,광고가 계속 떠서 이 앱을 사용하게 됐는데 바로 구매해버렸네요ㅎ 상품도 배달기능도 서비스부분들이 잘된 것 같아 좋아요ㅎㅎ
